cafe,street,user,time,stars,reviews
Coffee Island,Bay St,Felipe L Leite,3 years ago, 5 stars ,Hey Pavlos thank you so much for your 5-star rating! See you again soon at our coffee shop!😊
Coffee Island,Bay St,George Stefatos,3 years ago, 5 stars ,Okay coffee shop disguised as a great coffee shop. Terrible music.
Coffee Island,Bay St,Hasmig Bedrossian,3 years ago, 4 stars ,"Hey Paula thank you for leaving us your review. We welcome every feedback since our passion is to always offer a unique coffee experience to all our guests.
Hope to see you soon again😊"
Coffee Island,Bay St,harris Gamer,3 years ago, 5 stars ,Awesome coffee
Coffee Island,Bay St,MANDY L,3 years ago, 5 stars ,Hey Debanjana thank you so much for your awesome review! Can't wait to see you soon again!😊
Coffee Island,Bay St,John J.,3 years ago, 5 stars ,Best coffee in the area. Try the cortado
Coffee Island,Bay St,Nick Murphy,3 years ago, 4 stars ,Hey Shayer thank you so much for your nice review! Glad you love our cortado! Can't wait to meet you soon again😊
Coffee Island,Bay St,Stephen Fasciano,3 years ago, 2 stars ,
Coffee Island,Bay St,Raquel M,3 years ago, 3 stars ,Hello Devin thank you very much for your 5-star rating! Can't wait to meet you soon again!
Coffee Island,Bay St,Siwoo Kim,3 years ago, 4 stars ,Very nice
Coffee Island,Bay St,SM Lee,3 years ago, 5 stars ,Hello lilblicky eskedit! Thank you very much for your review! Hope to see you soon again!😊
Coffee Island,Bay St,Martin Schaal,3 years ago, 5 stars ,"(Translated by Google) Warm environment and very good coffee.

(Original)
Ζεστό περιβάλλον και πολύ καλοσ καφές."
Coffee Island,Bay St,Thanos Zacharopoulos,3 years ago, 5 stars ,Hello ΔΗΜΗΤΡΗΣ thank you so much for your nice 5-star review and kind words! Our passion is to always offer a unique coffee experience to all our guests! Hope to see you soon again!😊
Coffee Island,Bay St,Michelle Gosse,3 years ago, 5 stars ,
Coffee Island,Bay St,Michael Vu,3 years ago, 5 stars ,Hey Rob thank you so much for your 5-star rating! Hope to see you soon again!😊
Coffee Island,Bay St,Clark C,3 years ago, 4 stars ,
Coffee Island,Bay St,Anders Björklund,3 years ago, 4 stars ,Hi Milan! Thanks a lot for your 5-star rating! Hope to meet you at our coffee shop soon again !😊
Coffee Island,Bay St,sanaz mahdavi,3 years ago, 5 stars ,"Bright atmosphere, great teas and coffee."
Coffee Island,Bay St,Manisha Talukdar,3 years ago, 5 stars ,Hello Mukund! Thank you so much for your great review! Looking forward to meeting you once again! Happy Holidays!😊
Coffee Island,Bay St,Hasan Saiyed,3 years ago, 5 stars ,
Coffee Island,Bay St,A Nguyen,3 years ago, 3 stars ,Hello 6ytruyt! Thanks a lot for your 5-star rating! Hope to see you again soon at our coffee shop! 😃🎅
Coffee Island,Bay St,Michael “Mike” Baldridge,3 years ago, 5 stars ,Cozy place for good coffee. A lot of different brewing techniques on display. Not much seating in the winter when the patio is closed.
Coffee Island,Bay St,Camila Rodriguez Pena,3 years ago, 5 stars ,Hello Steve! thanks a lot for giving us your rating! Looking forward to meeting you again soon at our coffee shop!😃🎅
Coffee Island,Bay St,Mahsa Salmani,3 years ago, 5 stars ,
Coffee Island,Bay St,Morgan Dobroshinsky,3 years ago, 5 stars ,Hello Ece! Thank you for leaving us your rating! Hope to see you again soon!😃🎅
Coffee Island,Bay St,Jeff Besselaar,3 years ago, 5 stars ,"I always enjoy their drip coffees and beans to go. The staff are very knowledgeable and helpful. Service is generally quick, and they offer to heat up your pastries too. Whenever I go, I usually get one of the drip coffees (black), with a chocolate chunk brownie cookie or croissant.
The store is quite small, but there are seats and tables to study or work. There is even a discount for students!

Overall, the ambiance is great, prices are reasonable, and my experience is always positive."
Coffee Island,Bay St,Adrienne Chan,3 years ago, 5 stars ,Hello CY! We're very grateful for leaving us this great review!  Our passion is to always offer a unique experience to all our guests and it makes us super happy to know that you always have a positive experience! Can't wait to see you again soon!😃🎅
Coffee Island,Bay St,Adeetya Kaul,3 years ago, 5 stars ,Very nice coffee shop. The matcha latte is wonderful!
Coffee Island,Bay St,Saadia Shahid,3 years ago, 3 stars ,"Hello Marie, thank you very much for your wonderful review and for sharing the nice picture of yours! really glad you loved our matcha! Can't wait to see you at our coffee soon again!🎅😊"
Coffee Island,Bay St,Tim Gotjé,3 years ago, 5 stars ,"Casual atmosphere, (friendly dogs allowed), friendly staff, and a wide variety of offerings on the menu. Overall a pleasant place for a cup of coffee or meeting someone, or a group to work on a project, or, a first date.
There is public transit service to this cafe, as well as access to a subway station very nearby."
Coffee Island,Bay St,Pina Robinson,3 years ago, 5 stars ,Hi Celia! Thank you very much for kind words! Our passion is to always offer a unique coffee experience to all our guests. Can't wait to meet you again soon at our coffee shop!😊🎅
Coffee Island,Bay St,Zucchini Chops,3 years ago, 5 stars ,"Beautiful, cozy, fancy, and relaxing. This place is has all you need to take your breath in the fast pace environment like Toronto. Accessible prices, delicious coffees and croissant, and amazing service. This will be my secret place to relax from now on."
Coffee Island,Bay St,Mohammad Havaei,3 years ago, 5 stars ,Hey Felipe thank you very much for your so nice review!! We are really happy that you found us and that you had a great experience! Looking forward to meeting you again soon.🎅😊
Coffee Island,Bay St,Syng Shin,3 years ago, 4 stars ,"Excellent coffee and beverages in general
White hot chocolate is a must in my opinion"
Coffee Island,Bay St,Roy Thomas,3 years ago, 4 stars ,Hello George! Many thanks for leaving us such a nice review! We're really glad you loved our coffee and beverages! Have you tried our new festive beverages yet? Hope to meet you at our coffee shop soon again!
Coffee Island,Bay St,Brianna Jones,3 years ago, 5 stars ,"Good atmosphere, great place to study, plugs available"
Coffee Island,Bay St,Kathleen Gook,3 years ago, 5 stars ,"Hey Hasmig, thanks a lot for your nice review! It look like you enjoy visiting our coffee shop and that makes us happy! Hope to see you soon again!😊🎅"
Coffee Island,Bay St,Sahana Nair,3 years ago, 4 stars ,
Coffee Island,Bay St,Julie Nguyen,3 years ago, 2 stars ,"Hey Harris, thank you so much for leaving us a 5-star rating! Hope to see you again soon at our coffee shop!😊🎅"
Coffee Island,Bay St,Katy Innes,3 years ago, 5 stars ,The best coffee shop! Had a strawberry hot chocolate! Is fascinating how you can pick flavor. Good service!
Coffee Island,Bay St,Mario Stylianou,3 years ago, 5 stars ,Hello Mandy! We are really fascinated with your wonderful review! Also glad that you loved our hot chocolate! Looking forward to meeting you at our coffee shop soon again!😊
Coffee Island,Bay St,Frank Quinto,3 years ago, 4 stars ,Cute shop with old-school music and a huge selection of coffee. I ordered a Mocha with white chocolate and it was delicious. I will be back to try their food as well.
Coffee Island,Bay St,Karina Rotenstein,3 years ago, 5 stars ,Hey John! Thank you so much for leaving us your review! Glad you loved your white mocha! Our passion is to always offer a unique coffee experience to all our guests. Can't wait to see you at our coffee shop soon again.😊
Coffee Island,Bay St,Raúl,3 years ago, 3 stars ,Cute little coffee shop with good coffee but unfortunately there are no washrooms.
Coffee Island,Bay St,Mohamed A. Sayed,3 years ago, 5 stars ,"Hey Tony, thank you so much for your leaving us a review!
Regarding the washroom, we do have but it's inside the main building. Apologies for any inconvenience. Please next time feel free to ask any available staff member for any information or question you might have. We would be very happy to welcome you again soon at our coffee shop. Good day!"
Coffee Island,Bay St,Arthur Mercer,3 years ago, 5 stars ,
Coffee Island,Bay St,D Jiang,3 years ago, 5 stars ,Hello Stephen! Thank you for taking the time to leave us a rating. We would really want to know more about your experience and what we could better to earn a 5-star rating next time. Hope to see you again soon.
Coffee Island,Bay St,Tamiko Toland,3 years ago, 5 stars ,
Coffee Island,Bay St,Evgenios,3 years ago, 5 stars ,Hey Raquel! Thanks for your rating. Our passion is to always offer a unique coffee experience to all our guests and thus we would really know what we could do better to earn a 5-star rating next time. Hope to see you again soon.
Coffee Island,Bay St,Sarah Yahya,3 years ago, 1 star ,Almond milk latte was amazing even though it was expensive it worths the price
Coffee Island,Bay St,Nomce Trajceski,3 years ago, 5 stars ,Hey many thanks for giving us a review! Glad that you loved your latte! Hope to see you again soon!😊
Coffee Island,Bay St,RandomVids,3 years ago, 5 stars ,I love almond croissant and latte. Really great! The staff are very friendly and nice.
Coffee Island,Bay St,Alexander Inglis,3 years ago, 4 stars ,Hello SM Lee! Thank you so much for your perfect review! We're very pleased that you liked your latte and croissant! Can't wait to see you again soon at our coffee shop!😊
Coffee Island,Bay St,Yvonney 168,3 years ago, 5 stars ,i love coffee
Coffee Island,Bay St,Farid Medleg,3 years ago, 5 stars ,Hey Martin! Thank you so much for your review! Can't wait to see you again soon! 😊
Coffee Island,Bay St,حسين الشريفي,3 years ago, 3 stars ,
Coffee Island,Bay St,S A Afzal,3 years ago, 4 stars ,Hey Thanos thanks a lot for your 5-star rating! Hope to see you again soon!
Coffee Island,Bay St,Mavis Li,3 years ago, 5 stars ,
Coffee Island,Bay St,Kit Gerasimov,3 years ago, 5 stars ,Hello Michelle! Thanks a lot for your 5-star rating! Can't wait to see you again at our coffee shop!
Coffee Island,Bay St,Ross,3 years ago, 1 star ,
Coffee Island,Bay St,Davis Town,3 years ago, 5 stars ,Hey Michael thanks a lot for your 5-star rating! Come join us today October 1st to celebrate International Coffee day!😀
Coffee Island,Bay St,Ioan Andrei Bârsan,3 years ago, 5 stars ,
Coffee Island,Bay St,Oscar Espinosa,3 years ago, 5 stars ,"Hello Clark, thank you for giving us a rating! Hope to see you again soon!😀"
Coffee Island,Bay St,Andy Dabydeen,3 years ago, 4 stars ,
Coffee Island,Bay St,Devon Booker-T,3 years ago, 5 stars ,Hi Anders! Thanks for your rating! Hope to meet you once again!😀
Coffee Island,Bay St,Diego Hernandez,3 years ago, 5 stars ,
Coffee Island,Bay St,handstandjulie,3 years ago, 5 stars ,"Hey Sanaz, thank you so much for your 5-star rating! Hope to see you again soon at our coffee shop!😀"
Coffee Island,Bay St,강동휘,3 years ago, 5 stars ,
Coffee Island,Bay St,Thomas Huverstuhl,3 years ago, 4 stars ,Hey Manisha many thanks for your rating! Can't wait to meet you once again!😀
Coffee Island,Bay St,Daniel Yores,3 years ago, 5 stars ,
Coffee Island,Bay St,Glynis Bateson,3 years ago, 5 stars ,Hello Hasan! Thank you so much for giving us a 5-star rating! Hope to see you again soon at our coffee shop!😊
Coffee Island,Bay St,katerina pertseli,3 years ago, 5 stars ,
Coffee Island,Bay St,Ina Anreiter,3 years ago, 4 stars ,Hello there! Thanks a lot for your rating! We would realy appreciate if we could know more about your experience in our coffee shop and what we could do better to get a 5-star rating.😊
Coffee Island,Bay St,Chany Carr,3 years ago, 4 stars ,Best coffee in the city
Coffee Island,Bay St,Tim Walkey,3 years ago, 5 stars ,"Hey Michael, thank you so much for your rating! Can't wait to see you again soon at our coffee shop. 😊"
Coffee Island,Bay St,Leanne Evans,3 years ago, 5 stars ,"Delicious coffee, friendly staff, many pastry options. A great place to enjoy a coffee and read."
Coffee Island,Bay St,Spyros Liakos,3 years ago, 5 stars ,"Dear Camila, thank you so much for your great review and your beautiful pictures. We always strive to offer a unique coffee experience to all our guests so we are really glad that you had it too. Looking forward to meeting you again soon at our coffee shop! Good day!😊"
Coffee Island,Bay St,Imeon Cata,3 years ago, 5 stars ,Very nice place with great coffees and fresh pastries. Good service and friendly staff.
Coffee Island,Bay St,Hannah C,3 years ago, 5 stars ,"Hey Mahsa, we are very thankful for your wonderful 5-star review and for sharing these nice pictures with us. Really glad that you enjoy our coffees and pastries! Hope to see you again soon!😊"
Coffee Island,Bay St,Sydney S,3 years ago, 5 stars ,"I love this place. The atmosphere is great, coffee and treats are delicious. The staff are so knowledgeable and patient! I just bought myself a french press and walked in and very honestly said ""I normally buy a blonde roast at Starbucks, what beans would you recommend I buy?"" They let me try some roasts they had, explaining the differences, the flavour notes, and how to make a perfect cup of coffee in the french press. I made the coffee for the first time today and it was great! I'll 100% be back again soon!!"
Coffee Island,Bay St,Danielle Jedral,3 years ago, 5 stars ,"Dear Morgan, we're truly grateful for your super kind words and for spreading the word! Our passion for specialty coffee is what drives us to keep exploring the constantly evolving world of coffee. Creating custom and exclusive tastes, our coffees, beverages and food choices make it possible to delight our guests with every visit to our coffee shops. We're very pleased that you loved our coffee and we're looking forward to meeting you again soon!😊"
Coffee Island,Bay St,Tony Jenkins,3 years ago, 4 stars ,"I'm new to higher end coffee places and this one feels like a great place to learn and try new types of coffee! Knowledgeable staff, fair prices and great options. I come here every time I'm in the area."
Coffee Island,Bay St,B Tizzle,3 years ago, 3 stars ,"Hey Jeff, thank you so much for your wonderful 5-star review and kind words. Our passion is to always offer a unique coffee experience to all our guests, and we're really pleased that you have it too. Did you know that we're going to update our Single Estate selection soon? Can't wait to meet you again and help you discover new exciting flavors and aromas!😊"
Coffee Island,Bay St,Fan Xie,3 years ago, 5 stars ,Friendly staff and delicious lattes
Coffee Island,Bay St,Bella Lee,3 years ago, 4 stars ,Hello Adrienne! Thanks a lot for your 5-star review and kind words! Can't wait to see you again soon at our coffee shop!😊
Coffee Island,Bay St,Trevor Daly,3 years ago, 5 stars ,"I got the almond and chocolate croissant, and a mocha, it was heavenly."
Coffee Island,Bay St,Phoenix Kiula,3 years ago, 5 stars ,"Hey Adeetya, thanks a lot for your nice 5-star review! Really glad you enjoyed your heavenly mocha and croissant! Can't wait to see you again soon at our coffee shop!😊"
Coffee Island,Bay St,Marco Tota Novaes,3 years ago, 5 stars ,
Coffee Island,Bay St,Yuri S. Broda,3 years ago, 4 stars ,"Hello Hermione! Many thanks for giving us your rating. However, we would like to know how we could earn a 5-star, as we always strive to offer a unique coffee experience to all our guests. Hope to see you again soon😊"
Coffee Island,Bay St,Joe Kinney,3 years ago, 5 stars ,Nice coffee!!
Coffee Island,Bay St,Hallie Rankin,3 years ago, 3 stars ,Hey Tim thanks a lot for your review! Hope to meet you again soon at our coffee shop!
Coffee Island,Bay St,layal gaber,3 years ago, 5 stars ,"It was a coffee shop close to work, so I popped in!! The baristas were so friendly and willing to chat about coffee!!! The brazilian bean is my fav, but they also made me the best Turkish style coffee. :) I online order from around Canada, and these guys are right up there with quality and taste."
Coffee Island,Bay St,Waqas Aleem,3 years ago, 5 stars ,Hello Pina! We are very grateful for your wonderful review and for spreading the word!! Very happy that you enjoyed the ibrik coffee. We always strive to offer a unique coffee experience to all our guests. Can't wait to meet you again soon at our coffee shop.😊😊
Coffee Island,Bay St,Rebecca Solmito,3 years ago, 3 stars ,"Staff is friendly and knowledgeable.
Coffee is good and interior is cozy."
Coffee Island,Bay St,Kyla Drewette,3 years ago, 5 stars ,"Hello there, many thanks for your super kind review! Really glad you had a nice experience. Hope we have the chance to meet you again soon at our coffee shop! 😊"
Coffee Island,Bay St,Victor Lunar,3 years ago, 5 stars ,
Coffee Island,Bay St,Mark Turney,3 years ago, 4 stars ,"Hey Mohammad! Thank you so so much for giving us a 5 star rating, and for sharing these cool images with us! Looking forward to meeting you again soon😊"
Coffee Island,Bay St,Christian Garcia,3 years ago, 5 stars ,
Coffee Island,Bay St,Wonhyo Lee,3 years ago, 5 stars ,Hello Syng! Thanks a lot for your rating! Hope to see you again soon😊
Coffee Island,Bay St,Katheryn Blundell,3 years ago, 5 stars ,
Coffee Island,Bay St,Vikram Nair,3 years ago, 5 stars ,Hey Roy! Thank you for your rating! Hope to meet you again soon😊
Coffee Island,Bay St,Andrew V.,4 years ago, 4 stars ,
Coffee Island,Bay St,MICHAELA HATZIDAKI,4 years ago, 5 stars ,"Hey Brianna, we really thank you for giving us a 5-star rating! Looking forward to meeting you again soon at our coffee shop😊"
Coffee Island,Bay St,Sachie Mendez,4 years ago, 5 stars ,
Coffee Island,Bay St,Esteban Gonzalez,4 years ago, 5 stars ,Hi Kathleen! Thank you very much for your 5-star rating! Hope to see you again soon at our coffee shop😊
Coffee Island,Bay St,Nick H.,4 years ago, 5 stars ,"Great place. I don't remember the name, but they have a breakfast pesto egg bite and it was yum! Coffee was great too"
Coffee Island,Bay St,Joyce Chan,4 years ago, 5 stars ,Hey Sahara! Thank you so much for your review and for sharing your nice photo with us. Really glad you enjoyed both your coffee and breakfast muffin. Looking forward to meeting you again soon. 😊
Coffee Island,Bay St,Sebastien Kennedy Inamoto,4 years ago, 4 stars ,"Not sure why this is rated so highly. I had a tea here and it lacked flavour. I was trying to do work here, but the music was a bit too loud and there were also flies buzzing around me constantly making it really annoying to sit down here, after 30 mins I left."
Coffee Island,Bay St,Mohsen Abrishami,4 years ago, 5 stars ,"Hello Julie! Thanks a lot for taking the time to give us your review! We will take your feedback into careful consideration as we always strive to offer a unique coffee experience to all our guests. Our apologies for not enjoying your time in our coffee shop. Please next time feel free to mention anything that falls short your expectations to any available staff, so we can sort it out on the spot. We would be more than happy to welcome you once again at our coffee shop, Good day!"
Coffee Island,Bay St,Josephine Chou,4 years ago, 4 stars ,
Coffee Island,Bay St,Jona Zyfi,4 years ago, 4 stars ,Hello Katy!Thank you so much for your 5-star rating! Can't wait to meet you again soon at our coffee shopl 😊
Coffee Island,Bay St,Adi Glücksam,4 years ago, 5 stars ,"Best coffee in Toronto and very friendly, helpful barista!"
Coffee Island,Bay St,Emile Maamary,4 years ago, 3 stars ,"Hey Mario, thank you so much for 5-star review and for your kind words! We're really glad that you love our coffee! Can't wait to see you again soon at our coffee shop!"
Coffee Island,Bay St,Supreet Sharma,4 years ago, 2 stars ,
Coffee Island,Bay St,Evan Karakolis,4 years ago, 5 stars ,Hello Frank! Thanks a lot for giving us a rating! Hope to see you again soon!
Coffee Island,Bay St,Aslıhan Öztürk,4 years ago, 5 stars ,Best Flat White I've ever had.
Coffee Island,Bay St,Yasmina Gaber,4 years ago, 5 stars ,Hello Karina! thank you so much for so kind words!! We're really happy that you loved our flat white! Looking forward to meeting you again soon at our coffee shop.
Coffee Island,Bay St,shadi gaber,4 years ago, 5 stars ,"their coffee is good, prices a little expensive for sandwiches, but the milkshakes'flavors taste too fake. overall good to grab a coffee."
Coffee Island,Bay St,Rosemonde Desjardins,4 years ago, 5 stars ,"Hey Raul. we really appreciate you taking the time to write your review. We will take your feedback into careful consideration, as we always strive to offer all our guests a unique coffee experience! We would be more than happy to welcome you once again..at least to grab your favourite coffee😊"
Coffee Island,Bay St,Helen Huang,4 years ago, 4 stars ,They serve the best Greek or Turkish coffee in Toronto!
Coffee Island,Bay St,Victor Calderon,4 years ago, 5 stars ,Hello Mohamed! Thanks a lot for your 5-star review and for spreading the word! Can't wait to see you again soon at our coffee shop!
Coffee Island,Bay St,Βαγγελης Τσολακου,4 years ago, 5 stars ,"Good location, good service, excellent product."
Coffee Island,Bay St,Alex P,4 years ago, 5 stars ,"Hey Arthur, thank you so much for your nice 5-star review! We always strive to offer a unique coffee experience to all our guests and we're very pleased that you had it too. Can't wait to see you again soon at our coffee shop!"
Coffee Island,Bay St,Michael Andreae,4 years ago, 5 stars ,"Food and drinks are a bit overpriced, but I just love their vibes and go there all the time lol."
Coffee Island,Bay St,Ramón Vasconcelos,4 years ago, 5 stars ,"Hey Den, thanks a lot for giving us a 5-star review! We're really grateful and happy that you enjoy visiting us all the time😊 Can't wait to meet you again soon!"
Coffee Island,Bay St,Chilia Djaya,4 years ago, 4 stars ,"Multifarious methods of coffee preparation! Many beans for sale! Incredibly friendly staff!

I had the nitro, which is on tap, and it was great. I drink coffee black, so I'm particular. I am looking forward to trying other things but was in a hurry.

I'm looking forward to this being my go-to coffee shop when I'm in this area."
Coffee Island,Bay St,Nick Smith,4 years ago, 5 stars ,"Hey Tamiko, we're really grateful for giving us such a great review and for spreading the word!! Our passion for specialty coffee is what drives us to keep exploring the constantly evolving world of coffee. Creating custom and exclusive tastes, our coffees, beverages and food choices make it possible to delight our guests. We're also looking forward to meeting you soon in our coffee shop!😊"
Coffee Island,Bay St,Kirill Bredikhin,4 years ago, 5 stars ,"As expected from a coffee island coffee shop, the known excellent tasting coffee in the highest standards... of course recommended...!!!"
Coffee Island,Bay St,Imran Rana,4 years ago, 4 stars ,Hello Evgenios! Many thanks for giving us such a nice review! Looking forward to meeting you once again at our coffee shop.
Coffee Island,Bay St,Freya,4 years ago, 4 stars ,"I’m not sure why this place is rated this well given how terrible my experience was. I came in looking to have an iced mocha - a very typical drink available in most cafes; but I suppose not here.

As I was asking if it was available and told no by the person at the counter, i said can I order hot mocha with ice. He said sure; but then out of nowhere the owner (or manager?) maybe in the most patronizing tone told me that it’s very important to know your drink and that the only way to make an iced mocha is by making it an ice blended drink. She continued on saying that ""you need to trust us on this; how else would you make an iced mocha if not to blend it with ice "". I held off my thought since I really didn’t  want to make any scene there; but FYI ma’am; people have been making iced mochas since forever. In my mind also, what kind of a cafe would this be with this kind of manager/owner. Even another customer next to me said in front of an employee that she’s had lots of iced mochas in other cafes.

So I went on to order and iced latte and was asked if I wanted to add a chocolate shot in it; and I said why not. But I got the drink and realized wow - I now kind of understand why; this was possibly the worst ""iced latte"" I’ve ever had in my life. I’ve been drinking coffee since I was 6 so I know a thing or two about the drinks; and that was by no means an iced latte. I think McDonald’s iced coffee might have been a better choice.

The only salvation for this place was the nice little patio it has with good internet; but that’s about it I’d say. I’d not be coming back - that’s for sure"
Coffee Island,Bay St,Scatha Smith,4 years ago, 4 stars ,"Hello S Bear, we really appreciate you taking the time to give us your review. We’re very sorry to learn that you didn’t enjoy your mocha as you wanted. We always strive to offer each one of our guests a unique coffee experience and we reassure you that our store manager wanted only to help you having a great coffee. Our team would be more than happy to welcome you once again at our coffee shop and treat you with the coffee that suits best your taste preferences. Good day!"
Coffee Island,Bay St,James Munro,4 years ago, 5 stars ,"If you are willing to go beyond Starbucks, this coffee shop has a wide variety of freshly roasted coffee that is brewed perfectly. Staff are great and knowledgeable. They also have a nice outdoor sitting area that s less busy than other downtown sections. Highly recommended!"
Coffee Island,Bay St,Youssef Gaber,4 years ago, 5 stars ,"Hello Nomce, we are really thankful for your such a great review and for spreading the word! Our passion for specialty coffee is what drives us to keep exploring the constantly evolving world of coffee! Really happy that you had such a great experience! Can't wait to meet you again soon at our coffee shop! 😊"
Coffee Island,Bay St,Gergő Rácz,4 years ago, 5 stars ,
Coffee Island,Bay St,CC LARA,4 years ago, 3 stars ,Hello RandomVids! We really thank you for giving us a 5-star rating! Can't wait to see you again soon at our coffee shop!
Coffee Island,Bay St,Vass E.,4 years ago, 5 stars ,
Coffee Island,Bay St,Dean Holbrough,4 years ago, 5 stars ,Hey Alexander thanks a lot for your rating! Hope to have you again soon at our coffee shop.
Coffee Island,Bay St,Nikos K,4 years ago, 4 stars ,
Coffee Island,Bay St,Nicole Pao,4 years ago, 5 stars ,Hello Yvonney thank you so much for giving us a 5-star rating! Hope to see you again soon at our coffee shop!
Coffee Island,Bay St,Rani I,4 years ago, 5 stars ,"Diverse and interesting menu. Good quality product and a great selection of food for a coffee shop.

Knowledgeable staff help you find what your like and it's well worth a trip for both beginners and connoisseurs."
Coffee Island,Bay St,sepideh saedi,4 years ago, 5 stars ,"Hello Farid, thank you so mcu for your wonderful 5-star review and for spreading the word! Our passion for specialty coffee is what drives us to keep exploring the constantly evolving world of coffee. Creating custom and exclusive tastes, our coffees, beverages and food choices make it possible to delight our guests with every visit to our coffee shop. Looking forward to meeting you again at our coffee shop!😊"
Coffee Island,Bay St,Andrew Lam,4 years ago, 5 stars ,"I'm a barista and coffee addict .. the coffee drinks they made for me is not a spicelty ,,  milk also is over heated !

House blend is not secret to say what is it !!

Environment was nice,
There are a wide selections of snacks

I will not come again."
Coffee Island,Bay St,Michael Peddle,4 years ago, 3 stars ,"Hello, thank you very much for giving us your review. Every kind of feedback is very helpful as we constantly strive to offer all our guests a unique coffee experience. We're very sorry that you didn't enjoy your coffee. Feel free to always mention anything that doesn't meet your expectations, so our team can sort it out on the spot. We would be more than happy to welcome you again soon at our coffee shop."
Coffee Island,Bay St,Inae Jeong,4 years ago, 5 stars ,
Coffee Island,Bay St,Toby Whitfield,4 years ago, 3 stars ,"Hello Sameer, thanks a lot for your rating! Hope to see you again soon at our coffee shop."
Coffee Island,Bay St,Rasha Hjeily,4 years ago, 4 stars ,
Coffee Island,Bay St,Wasabi Woo (Welly),4 years ago, 4 stars ,"Hello Mavis, thanks a lot for your 5-star rating! Looking forward to meeting you again soon at our coffee shop."
Coffee Island,Bay St,Dominic Villar,4 years ago, 5 stars ,
Coffee Island,Bay St,A O,4 years ago, 3 stars ,Hello Kit! Thanks a lot for your 5-star rating! Can't wait to meet you again soon at our coffee shop.
Coffee Island,Bay St,Nadia Nacif Campany Neves,4 years ago, 5 stars ,$3 “Cold Brew” = Hot drip coffee over ice cubes = Luke-warm watered down coffee with no ice. Won’t be returning.
Coffee Island,Bay St,Domenic Ciarlillo,4 years ago, 1 star ,"Hello Ross, we really appreciate you taking the time to give us your review. We welcome every kind of feedback as our ultimate goal is to offer a unique coffee experience. We're truly sorry that you didn't enjoy your coffee. It is too bad you didn't bring this to our attention, so we could have sorted it out on the spot. And just a small correction, what you actually had was iced batch brew and not cold brew which is different. We would be more than happy to welcome you again soon and help you choose the coffee that suits best your taste preferencs."
Coffee Island,Bay St,Saima Butt,4 years ago, 5 stars ,
Coffee Island,Bay St,Joshua Hillerup,4 years ago, 5 stars ,"Hello Davis, thank you very much for giving us a 5-star rating. Can't wait to meet you again soon at our coffee shop."
Coffee Island,Bay St,E S,4 years ago, 4 stars ,
Coffee Island,Bay St,Alejandro Jankelevich,4 years ago, 5 stars ,"Hey Ioan, thank you very much for your 5-star rating. Hope to meet you again soon at our coffee shop."
Coffee Island,Bay St,Aaron Fischer,4 years ago, 5 stars ,Amazing coffee and lady owner is super friendly and passionate about it
Coffee Island,Bay St,Steven Robins,4 years ago, 5 stars ,"Hey Oscar, thank you so much for your 5-star review and for your kind words. Really glad you enjoyed your coffee. Can't wait to see you again soon at our coffee shop."
Coffee Island,Bay St,Mina T.,4 years ago, 4 stars ,
Coffee Island,Bay St,Jonnhy99,4 years ago, 5 stars ,"Hello Andy, thanks a lot for giving us your rating. Hope to see you again soon at our coffee shop."
Coffee Island,Bay St,ss ch,4 years ago, 5 stars ,I was so amazed with the coffee.
Coffee Island,Bay St,michael barnes,4 years ago, 5 stars ,"Hey Devon, thank you very much for your 5-star review! Our passion for specialty coffee is what drives us to keep exploring the constantly evolving world of coffee! We're very pleased that you loved our coffee. Looking forward to meeting you again at our coffee shop!"
Coffee Island,Bay St,Amanda Chiu,4 years ago, 5 stars ,
Coffee Island,Bay St,Raghavender Sahdev,4 years ago, 5 stars ,Hey Diego thanks a lot for your 5-star rating! Can't wait to meet you again!
Coffee Island,Bay St,Richard Parisoto,4 years ago, 5 stars ,Best coffee I had while in Toronto.
Coffee Island,Bay St,Fanis Vlachos,4 years ago, 5 stars ,Dear handstandjulie thank you so much for your super kind review! Our passion is to offer a unique coffee experience to all our guests and we're really happy that you had it too. Can't wait to meet you again at our coffee shoP!
Coffee Island,Bay St,Zenah Surani,4 years ago, 5 stars ,"(Translated by Google) Several types of extraction methods are used

(Original)
여러 종류의 추출 방식을 사용함"
Coffee Island,Bay St,Norwood Leung,4 years ago, 5 stars ,Hello 강동휘 Thank you so much for your 5-star review! Hope to have the chance to see you again soon at our coffee shop!
Coffee Island,Bay St,Christos Makris,4 years ago, 5 stars ,"(Translated by Google) Very good coffee. Tasty and good service

(Original)
Sehr gutes Kaffee. Lecker und guter Service"
Coffee Island,Bay St,Ethan K,4 years ago, 5 stars ,"Hey Thomas, thank you so much for your nice review and for your nice picture! Hope to meet you again soon!"
Coffee Island,Bay St,Mark Ryckman,4 years ago, 5 stars ,
Coffee Island,Bay St,Richard Ford,4 years ago, 4 stars ,Hey Daniel thanks a lot for giving us a 5-star rating! Hope to have the chance to meet you again soon at our coffee shop!
Coffee Island,Bay St,Kadee Aledrisi,4 years ago, 5 stars ,"It's a small space, but everything reacted great. And they have a wide selection of beans for purchase"
Coffee Island,Bay St,Elisa Chu,4 years ago, 4 stars ,Hey Glynis thank you so much for your nice 5-star review and for spreading the word! Looking forward to meeting you once again at our coffee shop😊
